H2O,flux,Tem,V,cd,H2,CO,Q
0.5,500,1103,1.04,2514.0,0.036127,0.014641999999999999,-0.2867
0.35,500,1023,1.2,1858.4,0.022124,0.015533000000000002,-0.014688999999999999
0.5,500,1043,1.08,1401.7,0.020732,0.0075514,-0.09241
0.2,450,1123,0.9,764.28,0.0061501,0.010868000000000001,-0.20568000000000003
0.5,400,1103,1.11,3807.5,0.067276,0.029822,-0.29925999999999997
0.2,450,1073,1.37,8555.3,0.062887,0.13646,-0.004780899999999999
0.75,500,1023,1.3,6357.6,0.1192,0.017103,0.6350399999999999
0.2,350,1073,1.53,16907.0,0.14047,0.42944,0.9372799999999999
0.6,500,1023,0.91,343.72,0.0055911,0.0013106,-0.050022000000000004
0.5,500,1063,1.12,2414.0,0.035386,0.01355,-0.12458
0.1,550,1073,1.45,11771.0,0.033195,0.19178,0.046043
0.6,450,1073,1.43,21866.0,0.43525,0.20635,2.7354
0.7,400,1123,1.12,6425.2,0.13649,0.031653,-0.39575
0.5,470,1023,0.9,276.93,0.004364100000000001,0.0015503000000000001,-0.045332
0.9,550,1073,1.07,3283.9,0.057923,0.0031525,-0.17276
0.2,450,1123,1.6,23946.0,0.1521,0.49136,1.6383
0.4,500,1023,1.52,17359.0,0.22205999999999998,0.19121,2.6541
0.5,400,1063,1.29,6962.3,0.12661,0.058598000000000004,0.28279
0.9,550,1073,1.32,19697.0,0.43701999999999996,0.031164999999999998,1.4395
0.65,500,1023,1.24,3477.9,0.059614999999999994,0.012197,0.21252
0.8,550,1073,1.14,4584.4,0.077101,0.0089992,-0.074184
0.15,500,1023,1.58,16771.0,0.079041,0.30159,1.7025
0.2,450,1073,1.09,1805.9,0.014411000000000002,0.025932,-0.29258
0.3,400,1123,0.98,1660.7,0.021082,0.020569,-0.31676
0.3,450,1123,1.18,5545.6,0.061316999999999997,0.064626,-0.45613000000000004
0.9,450,1073,0.99,1948.6,0.041417,0.0024195,-0.20934
0.4,450,1073,1.02,1317.1,0.018684,0.01075,-0.17944000000000002
0.7,500,1123,1.05,4319.3,0.072714,0.015446000000000001,-0.42189
0.4,500,1023,1.24,2483.3,0.032516,0.018091,0.072375
0.9,500,1023,1.26,5999.0,0.12322000000000001,0.005968899999999999,0.51362
0.5,400,1093,0.96,1298.0,0.022949,0.0096398,-0.21353000000000003
0.1,450,1073,1.09,1810.4,0.0066131,0.033752,-0.3852
0.5,430,1023,1.44,12202.0,0.21561999999999998,0.11152000000000001,1.6652
0.8,500,1123,1.19,11146.0,0.21323000000000003,0.031271,-0.1462
0.5,500,1023,1.54,22558.0,0.35333000000000003,0.23735,4.0179
0.4,400,1023,1.19,1862.3,0.029838,0.017404,-0.018237
0.5,400,1103,1.08,3192.8,0.056354999999999995,0.024678,-0.3083
0.5,500,1113,1.15,5409.1,0.077682,0.033467000000000004,-0.26742
0.9,500,1123,1.08,6287.9,0.12324,0.0082169,-0.4663
0.5,450,1023,1.44,12121.0,0.20519,0.10338,1.6868
0.5,400,1103,1.45,22501.0,0.42146999999999996,0.33878,2.9388
0.9,550,1073,0.91,1089.2,0.018862999999999998,0.0010512,-0.16162
0.7,500,1023,1.18,2507.8,0.044185,0.0070913,0.07174900000000001
0.4,450,1023,1.36,5588.8,0.080417,0.050323,0.51461
0.3,350,1073,1.02,1200.7,0.017436,0.017,-0.20284000000000002
0.5,500,1123,1.32,15926.0,0.23217,0.12737,0.8614
0.5,500,1033,1.55,24438.0,0.38303000000000004,0.27581,4.463
0.9,550,1073,1.12,4531.9,0.080915,0.004430699999999999,-0.10098
0.5,420,1023,0.92,330.31,0.0057735,0.0021191,-0.051766999999999994
0.3,450,1073,1.07,1658.9,0.01926,0.017838999999999997,-0.2196
0.1,450,1073,0.98,861.27,0.0031937,0.016000999999999998,-0.23961999999999997
0.5,500,1053,1.04,1263.8,0.018588999999999998,0.0068701000000000005,-0.12152
0.8,400,1123,1.2,11538.0,0.28174,0.0449,-0.16860999999999998
0.8,450,1073,1.18,5986.9,0.12454000000000001,0.015941,0.0032653
0.9,500,1123,1.07,5916.0,0.11549000000000001,0.0076976,-0.4735
0.9,350,1073,1.09,3740.6,0.1045,0.0065673,-0.20501
0.25,500,1023,1.34,4250.2,0.037272,0.050214999999999996,0.17639000000000002
0.5,500,1023,0.93,351.85,0.0052434,0.0018238,-0.050901999999999996
0.7,500,1023,1.45,20499.0,0.42539,0.11775999999999999,3.1683
0.85,500,1023,1.11,1916.7,0.036512,0.002497,-0.0094526
0.6,550,1073,1.24,6573.6,0.09739,0.027698,0.19758
0.3,450,1073,1.26,5071.1,0.05726900000000001,0.058639,-0.10166
0.4,450,1023,1.09,980.31,0.014129,0.0078157,-0.0669
0.9,400,1123,1.31,21056.0,0.81729,0.085216,0.5916
0.7,400,1023,1.06,1185.1,0.025606,0.0043113,-0.064965
0.8,450,1073,1.35,19819.0,0.50359,0.09021599999999999,1.5872
0.1,450,1023,1.03,652.18,0.0022896,0.012272,-0.14207999999999998
0.3,450,1123,1.44,19160.0,0.19111,0.29954000000000003,0.81105
0.5,500,1103,1.21,6817.1,0.098628,0.0433,-0.079684
0.6,500,1023,1.06,1014.5,0.016565,0.0038865,-0.055949
0.7,400,1023,0.98,684.86,0.014740999999999999,0.0024708,-0.071466
0.8,450,1023,1.34,10260.0,0.23217,0.030077999999999997,1.1542
0.4,500,1023,1.25,2645.3,0.034638,0.019348,0.09311799999999999
0.1,400,1023,1.04,701.11,0.0027600999999999997,0.014843,-0.14959
0.5,470,1023,1.32,4831.2,0.07710299999999999,0.030445,0.43185
0.8,350,1073,1.42,19808.0,0.78665,0.19165,2.0155
0.6,450,1023,1.09,1248.7,0.02252,0.0055035,-0.050104
0.5,420,1023,0.96,451.88,0.0079063,0.0028973000000000002,-0.060416
0.9,450,1023,0.95,682.5,0.014591,0.000661,-0.07131900000000001
0.8,550,1073,1.1,3560.8,0.059414,0.0068411,-0.14426
0.5,400,1103,0.99,1817.2,0.032010000000000004,0.013701,-0.27059
0.5,500,1023,1.4,8664.9,0.13184,0.056851,1.13
0.5,400,1083,1.18,4519.9,0.08078300000000001,0.035667000000000004,-0.14102
0.9,500,1023,0.92,536.61,0.010332,0.00045099999999999996,-0.063761
0.2,450,1073,1.3,5859.6,0.044331,0.089523,-0.21818
0.7,450,1123,0.9,1555.4,0.028517,0.0061937,-0.28531999999999996
0.8,450,1023,1.42,20695.0,0.5653699999999999,0.10482999999999999,2.6899
0.9,500,1023,1.33,11520.0,0.25715,0.014437,1.3068
0.5,480,1023,1.23,2636.7,0.041039,0.015106,0.10171000000000001
0.9,450,1123,1.03,4577.4,0.098053,0.0067358,-0.48773
0.1,500,1023,1.16,1486.3,0.0046488,0.025284,-0.19973
0.6,450,1123,1.2,9157.7,0.16204000000000002,0.055090999999999994,-0.12688
0.1,500,1023,0.94,320.67,0.0010187000000000002,0.005428100000000001,-0.085814
0.6,450,1073,1.46,24110.0,0.49318,0.25816,3.5860000000000003
0.4,350,1073,0.9,533.33,0.0094833,0.0057824,-0.11199
0.9,400,1023,0.97,799.93,0.019223,0.00091,-0.077035
0.8,450,1073,0.94,1236.0,0.024627,0.0030026,-0.17744000000000001
0.8,450,1023,1.21,3589.2,0.07507799999999999,0.0078439,0.17639000000000002
0.2,400,1023,0.96,364.31,0.0031779,0.0059667,-0.07837100000000001
0.5,400,1113,1.03,2654.6,0.046609,0.020436000000000003,-0.33607
0.3,400,1123,1.15,4675.9,0.057552,0.061447,-0.4762
0.5,500,1053,1.18,3017.4,0.044518,0.017024,-0.028066000000000004
0.3,550,1073,1.24,4517.1,0.04315,0.040764,-0.11300999999999999
0.3,500,1123,0.98,1676.9,0.017562,0.016112,-0.31335
0.5,440,1023,1.49,17298.0,0.30251999999999996,0.1845,2.6424
0.3,450,1023,1.51,13993.0,0.15182,0.20381,1.7068
0.45,500,1023,1.44,10802.0,0.15349000000000002,0.08656900000000001,1.5038
0.4,400,1023,1.51,16180.0,0.25265,0.24040999999999998,2.217
0.6,450,1123,1.26,13040.0,0.23600000000000002,0.08708300000000001,0.30518
0.3,450,1073,1.39,10786.0,0.11675,0.14217,0.48358
0.1,400,1023,1.17,1578.6,0.0061283,0.03361,-0.20628000000000002
0.2,350,1073,1.08,1689.8,0.016756999999999998,0.031729,-0.29341999999999996
0.2,500,1123,1.18,5080.7,0.035181,0.06768300000000001,-0.64728
0.4,450,1073,1.36,10411.0,0.14474,0.10665999999999999,0.61445
0.9,450,1073,1.37,22857.0,0.8386899999999999,0.089152,1.7380000000000002
0.55,500,1023,1.07,1014.2,0.015898,0.0045463000000000005,-0.054723
0.2,350,1073,1.03,1223.9,0.01225,0.022815000000000002,-0.24825999999999998
0.8,500,1023,1.1,1692.6,0.031375,0.0029738000000000004,-0.024467
0.2,450,1023,1.4,6120.9,0.046225999999999996,0.095872,0.30816
0.45,500,1023,1.34,5106.4,0.072287,0.034533,0.48853
0.5,400,1023,1.22,2534.3,0.046635,0.01818,0.063955
0.5,500,1053,0.96,727.18,0.010681999999999999,0.003929,-0.10482000000000001
0.5,500,1093,1.4,18911.0,0.28144,0.16652,1.8462
0.3,450,1123,1.03,2342.8,0.026688,0.025664999999999997,-0.38358000000000003
0.8,350,1073,0.98,1643.3,0.041922,0.0054748999999999996,-0.21013
0.2,450,1073,1.12,2160.8,0.017144,0.031188,-0.31101
0.4,350,1073,1.05,1612.2,0.028605000000000002,0.017776,-0.20407
0.9,500,1023,0.91,495.36,0.0095339,0.000417,-0.061713
0.2,450,1123,1.29,8609.9,0.062020000000000006,0.13575,-0.59777
0.4,400,1023,1.52,17021.0,0.26519000000000004,0.26075,2.3748
0.8,450,1023,0.95,611.81,0.012447,0.0012167,-0.067935
0.5,400,1073,1.16,3544.8,0.063552,0.027129,-0.13963
0.9,550,1073,0.9,1005.9,0.017411000000000003,0.000973,-0.15488
0.8,350,1073,1.05,2610.7,0.067274,0.008811399999999999,-0.22358000000000003
0.55,500,1023,1.13,1488.4,0.023366,0.006746500000000001,-0.023905000000000003
0.3,500,1123,1.24,7678.3,0.076379,0.082371,-0.35974
0.5,410,1023,0.97,488.24,0.008734899999999999,0.0032239000000000005,-0.062834
0.9,450,1123,1.09,6607.2,0.14487,0.0099545,-0.47098999999999996
0.7,500,1123,1.0,3173.4,0.053078999999999994,0.011192,-0.40329
0.5,500,1033,1.28,4240.3,0.063438,0.024371,0.26588
0.2,450,1123,1.28,8211.9,0.059434,0.12871,-0.61341
0.2,400,1123,1.31,9289.7,0.072869,0.16938,-0.5743199999999999
0.3,450,1123,1.08,3180.6,0.035936,0.035373,-0.43632
0.3,450,1123,1.41,17174.0,0.17344,0.25668,0.51503
0.7,350,1073,1.41,20024.0,0.62425,0.23279,2.0305
0.5,400,1033,1.6,23201.0,0.46474,0.41378000000000004,5.9909
0.4,500,1023,1.51,16342.0,0.20963,0.17478,2.4591
0.5,490,1023,1.35,5949.6,0.091624,0.036802,0.63484
0.3,450,1023,0.99,461.04,0.0053509,0.0049419,-0.07199
0.2,400,1023,1.34,4219.8,0.035713999999999996,0.07295700000000001,0.066073
0.3,450,1073,1.03,1279.8,0.014912,0.013666999999999999,-0.19949
0.2,400,1023,1.09,929.06,0.0080491,0.015305000000000001,-0.12830999999999998
0.9,550,1073,1.25,11285.0,0.21814,0.013034,0.54501
0.1,500,1123,1.26,6839.1,0.021338,0.11715999999999999,-0.91622
0.2,500,1123,1.55,23083.0,0.13487000000000002,0.39964,1.126
0.1,550,1073,1.18,3016.4,0.0091026,0.046117,-0.46143999999999996
0.5,500,1073,1.16,3518.6,0.051401999999999996,0.020399,-0.11119000000000001
0.8,450,1023,1.03,1079.2,0.022044,0.0021531,-0.067017
0.7,400,1123,1.33,21081.0,0.53645,0.17957,1.3661
0.9,450,1073,1.22,9075.1,0.21138,0.013237,0.23828000000000002
0.5,400,1073,0.98,1142.0,0.020380000000000002,0.0083061,-0.16934000000000002
0.5,440,1023,1.19,2068.5,0.034829,0.012988999999999999,0.021984
0.7,500,1023,0.94,497.26,0.008651299999999999,0.0013392,-0.059819000000000004
0.35,500,1023,1.19,1747.1,0.020801,0.014569,-0.024715
0.1,450,1023,1.45,7877.7,0.027014999999999997,0.15696,0.29369
0.3,400,1023,1.24,2361.4,0.030238,0.029826,-0.013397999999999998
0.5,400,1033,1.32,5743.5,0.10603,0.046159,0.42895
0.3,350,1073,0.9,467.06,0.0068278,0.0065415000000000004,-0.1085
0.3,550,1073,1.25,4785.7,0.045634,0.043418,-0.09224299999999999
0.5,400,1063,1.27,6124.8,0.11112999999999999,0.050233,0.18191
0.8,500,1123,1.32,24056.0,0.5576,0.10657,1.2768
0.3,500,1123,1.08,3197.4,0.033027,0.031485,-0.43073999999999996
0.5,400,1023,1.52,19659.0,0.37998000000000004,0.27473000000000003,3.0869999999999997
0.5,440,1023,1.34,5640.9,0.09591000000000001,0.03977,0.54528
0.1,400,1023,1.07,857.64,0.0033659,0.018172999999999998,-0.16705
0.5,400,1073,1.5,22487.0,0.42854,0.3489,3.3414
0.1,450,1123,1.41,12756.0,0.041117,0.25645999999999997,-0.64815
0.2,500,1023,1.24,2293.4,0.015969,0.030489,-0.089783
0.8,450,1073,1.0,1883.9,0.03773,0.0045809,-0.20356
0.05,500,1023,1.31,3509.7,0.0049776,0.06626900000000001,-0.19499
0.7,450,1123,1.17,8713.0,0.16769,0.038908,-0.24824000000000002
0.4,550,1073,1.0,1140.7,0.013537,0.007317199999999999,-0.16155
0.2,500,1123,0.97,1416.5,0.010364,0.018037,-0.3384
0.3,400,1023,1.23,2220.2,0.028446,0.027956,-0.026113
0.5,400,1023,1.48,16200.0,0.30956999999999996,0.19324000000000002,2.3306
0.5,500,1083,1.36,13619.0,0.20175,0.10296,1.0601
0.5,500,1043,1.21,3141.1,0.046611,0.017633000000000003,0.046722
0.3,450,1073,1.4,11415.0,0.12297999999999999,0.15265,0.55945
0.6,400,1023,1.52,21862.0,0.52057,0.28651,3.7879
0.75,500,1023,1.16,2352.1,0.042651999999999995,0.0053885,0.046462
0.5,410,1023,1.01,650.72,0.01165,0.0043034,-0.068064
0.5,500,1093,1.23,6835.4,0.09941,0.043276999999999996,0.018838
0.8,500,1123,1.41,27879.0,0.77977,0.18488,2.9532
0.1,500,1023,1.3,3293.5,0.010227,0.056659,-0.14686
0.2,450,1123,1.07,2761.6,0.021565,0.040057,-0.52615
0.2,450,1123,1.38,12938.0,0.088936,0.21764,-0.32291
0.6,400,1023,1.06,1042.2,0.020959000000000002,0.0053089,-0.066113
0.2,350,1073,0.91,469.24,0.004761,0.008672399999999999,-0.12453
0.2,450,1123,1.09,3103.1,0.024097999999999998,0.045212,-0.5576300000000001
0.5,400,1063,1.52,22611.0,0.43449,0.35852,3.6254
0.6,350,1073,0.94,975.54,0.021541,0.0064318,-0.16127
0.4,550,1073,1.1,2167.9,0.025669,0.014140999999999999,-0.17676
0.3,450,1023,0.94,311.91,0.0036187,0.0033423000000000003,-0.057548
0.3,450,1123,1.25,8014.3,0.08677,0.098332,-0.35775
0.6,400,1123,0.92,1599.0,0.030516,0.0096248,-0.28419
0.6,550,1073,1.39,17949.0,0.28128000000000003,0.10352,1.9893
0.7,450,1123,1.24,13286.0,0.26616,0.06714099999999999,0.17296
0.8,500,1123,1.06,5079.6,0.091915,0.012598999999999999,-0.45227
0.5,400,1073,1.27,6914.8,0.125,0.058211,0.17267000000000002
0.5,460,1023,1.36,6485.2,0.10605999999999999,0.044354000000000005,0.70372
0.6,450,1123,1.06,4067.2,0.07017799999999999,0.021911,-0.40047
0.4,450,1123,0.91,1115.9,0.015522999999999999,0.009343299999999999,-0.22024000000000002
0.5,400,1033,1.57,22601.0,0.44448999999999994,0.37509000000000003,4.3067
0.7,400,1023,1.44,18813.0,0.49733999999999995,0.15395,2.5826
0.5,400,1093,1.36,14787.0,0.26958000000000004,0.1602,0.98724
0.8,450,1023,1.04,1154.4,0.023594,0.0023063000000000003,-0.064465
0.3,500,1023,1.28,2972.6,0.0311,0.029588,0.07539900000000001
0.2,500,1123,1.17,4826.3,0.033536,0.064074,-0.642
0.5,400,1043,1.52,21366.0,0.41118000000000005,0.32013,3.2784
0.4,400,1123,1.22,7709.4,0.11697,0.085111,-0.24991999999999998
0.5,460,1023,1.05,842.46,0.013581000000000001,0.004855,-0.063695
0.5,450,1023,0.99,558.97,0.0091861,0.0032963999999999997,-0.06331200000000001
0.3,550,1073,1.58,24843.0,0.20917,0.34065,3.0947
0.6,350,1073,1.01,1599.7,0.035446,0.010618,-0.1995
0.5,490,1023,1.43,11035.0,0.17202,0.080327,1.5528
0.8,450,1073,1.23,8413.1,0.17967,0.024141,0.23579
0.5,400,1053,0.9,457.96,0.008234899999999998,0.003246,-0.08485
0.5,400,1043,1.53,21819.0,0.42146999999999996,0.33626,3.4896
0.5,490,1023,1.26,3193.4,0.048833,0.018127,0.18315
0.3,500,1023,1.42,7529.8,0.07760299999999999,0.08239400000000001,0.74064
0.4,500,1023,1.29,3421.2,0.044795999999999996,0.025511000000000002,0.20129
0.2,450,1073,1.13,2290.6,0.018137999999999998,0.033125,-0.31581
0.3,450,1023,1.52,14839.0,0.16009,0.22071999999999997,1.8449
0.5,480,1023,1.52,20521.0,0.33259,0.21419000000000002,3.4427
0.5,500,1023,1.41,9374.9,0.14288,0.06291000000000001,1.2602
0.7,350,1073,1.12,3614.2,0.087763,0.018612,-0.18004
0.5,400,1123,0.94,1628.4,0.028435000000000002,0.012445,-0.28256
0.5,450,1023,1.17,1818.4,0.029976,0.011025,-0.0017498000000000001
0.5,400,1043,1.09,1522.8,0.027630000000000002,0.010817,-0.10325
0.5,500,1073,1.05,1802.6,0.026262999999999998,0.010098000000000001,-0.1789
0.7,450,1023,1.5,24205.0,0.61964,0.22662,4.1604
0.8,350,1073,1.17,5611.5,0.1499,0.020651,-0.079097
0.7,400,1123,1.4,23797.0,0.67394,0.27193,3.6191
0.3,450,1023,1.27,2817.8,0.032418999999999996,0.031481999999999996,0.045424
0.4,400,1123,0.9,1017.6,0.015736,0.0097566,-0.20644
0.5,450,1023,0.98,520.04,0.0085448,0.0030659000000000003,-0.062026
0.8,500,1023,1.13,2058.9,0.038282,0.0036609999999999998,0.0090367
0.8,550,1073,1.25,9594.0,0.1686,0.021477,0.442
0.5,400,1033,1.14,1788.0,0.032646,0.012657,-0.05483300000000001
0.2,500,1123,1.29,8726.9,0.057749,0.12224000000000002,-0.5852
0.4,500,1123,1.48,25610.0,0.30725,0.34065,3.1910000000000003
0.5,400,1123,1.02,2801.1,0.048988,0.021762,-0.36848000000000003
0.1,450,1073,1.21,3489.5,0.012451,0.06575299999999999,-0.47571
0.35,500,1023,0.94,320.11,0.0038147,0.0026169,-0.053353
0.1,450,1073,1.55,17349.0,0.055704,0.37462,0.69806
0.5,500,1053,1.54,25639.0,0.39937,0.29972,4.6635
0.75,500,1023,1.01,877.37,0.015743,0.0019285,-0.06525700000000001
0.5,500,1123,1.22,8986.9,0.12927,0.060351999999999996,-0.069155
0.5,400,1033,1.06,1076.3,0.01962,0.007486399999999999,-0.086904
0.3,450,1023,1.48,11552.0,0.12739,0.15839,1.3199
0.7,500,1023,1.1,1496.4,0.026198000000000003,0.0040938,-0.032175999999999996
0.5,500,1103,1.37,17507.0,0.25848000000000004,0.14719000000000002,1.4174
0.8,400,1023,1.3,7368.1,0.18156,0.022635,0.66892
0.15,500,1023,0.92,260.22,0.0013233,0.0039075,-0.06642999999999999
0.2,450,1023,1.15,1345.1,0.010392,0.019726,-0.13187000000000001
0.2,450,1123,1.25,7111.9,0.052176,0.10968,-0.64582
0.7,550,1073,1.41,24500.0,0.45785,0.13407,3.0469999999999997
0.4,450,1023,1.02,614.38,0.008855700000000001,0.0048688,-0.06852899999999999
0.95,500,1023,1.01,1092.9,0.021627,0.000443,-0.067108
0.2,450,1073,1.58,20924.0,0.13822,0.41363,1.6992
0.5,500,1083,0.92,836.07,0.012098000000000001,0.0046868000000000005,-0.14887
0.4,400,1123,0.97,1760.2,0.027177999999999997,0.017019,-0.30077
0.1,550,1073,0.98,866.45,0.0026980999999999997,0.013118000000000001,-0.23868000000000003
0.2,450,1123,1.2,5561.7,0.041643,0.083859,-0.6585
0.45,500,1023,1.07,895.95,0.012624,0.0054221,-0.060525999999999996
0.8,400,1023,1.27,5746.0,0.13862,0.016352000000000002,0.44143999999999994
0.9,500,1023,0.9,456.5,0.008782799999999999,0.00038500000000000003,-0.059466
0.5,500,1053,1.05,1348.5,0.019837,0.007340600000000001,-0.12136
0.6,450,1073,1.39,17815.0,0.34278000000000003,0.14127,1.8222
0.8,500,1023,1.07,1391.0,0.025720999999999997,0.0024233,-0.046421
0.5,460,1023,0.94,383.92,0.0061773,0.0022033,-0.05450700000000001
0.5,400,1033,1.15,1903.1,0.034756999999999996,0.013515000000000001,-0.046482
0.1,450,1023,1.26,2629.8,0.0090457,0.050104,-0.18697
0.05,500,1023,1.56,14156.0,0.020444,0.28869,0.94835
0.05,500,1023,1.28,2974.6,0.0042174,0.056008,-0.22159
0.5,400,1103,1.27,9624.8,0.17235,0.088027,0.15392999999999998
0.1,350,1073,1.17,2786.0,0.012468,0.067591,-0.46053
0.6,450,1023,0.94,440.8,0.0079154,0.0019202000000000002,-0.058257
0.4,500,1123,0.93,1318.0,0.016685,0.0097713,-0.24608000000000002
0.8,450,1023,1.14,2230.9,0.046042,0.0046077,0.015307
0.3,400,1123,1.45,19066.0,0.20948000000000003,0.35183000000000003,0.79983
0.7,400,1123,1.39,23721.0,0.66163,0.26156,2.9904
0.5,420,1023,1.31,4588.5,0.081204,0.03316,0.36253
0.15,500,1023,0.94,310.96,0.0015824,0.0046684,-0.076176
0.3,450,1073,1.29,6032.6,0.06764400000000001,0.071285,-0.021677000000000002
0.6,400,1023,1.46,17425.0,0.39244,0.17285,2.5226
0.5,500,1083,1.12,3160.5,0.045904,0.018322,-0.19017
0.3,500,1123,1.14,4495.7,0.045909,0.045335,-0.45669
0.8,450,1073,1.41,24464.0,0.7297899999999999,0.16342,2.5103
0.6,400,1023,1.35,7440.7,0.15542,0.048047,0.7837
0.8,500,1023,1.25,4704.2,0.08963,0.0093116,0.35772
0.7,550,1073,1.17,4876.0,0.077124,0.014480000000000002,-0.020431
0.5,500,1033,1.33,5966.7,0.089637,0.036095,0.53654
0.5,500,1123,1.3,14217.0,0.20656,0.10860999999999998,0.58795
0.7,450,1023,1.39,12718.0,0.27143,0.062439,1.6531
0.2,400,1023,1.6,18212.0,0.13847,0.41305,2.0466
0.6,500,1123,1.01,3014.1,0.046899,0.014052,-0.37736
0.9,450,1023,0.92,541.24,0.011555,0.0005269999999999999,-0.066096
0.6,500,1123,1.3,16679.0,0.27756,0.10607,0.8794799999999999
0.5,500,1063,0.99,1049.7,0.015354,0.0057564999999999995,-0.13771
0.8,450,1073,0.99,1761.1,0.035236,0.0042788999999999995,-0.20090999999999998
0.6,450,1073,0.93,901.36,0.015734,0.0043764,-0.1471
0.7,350,1073,1.13,3845.2,0.093566,0.019932,-0.1683
0.35,500,1023,1.4,6892.7,0.081339,0.06475299999999999,0.71668
0.6,450,1073,1.48,25090.0,0.5230899999999999,0.28981,4.4043
0.7,500,1123,1.22,11866.0,0.21051999999999998,0.049663,0.050532
0.25,500,1023,1.57,18020.0,0.14499,0.27637,2.3093
0.1,400,1023,1.46,8342.2,0.031748,0.18949000000000002,0.3275
0.1,350,1073,1.34,6569.2,0.028116000000000002,0.1654,-0.39795
0.5,400,1023,1.15,1626.9,0.029868000000000002,0.011346,-0.02932
0.05,500,1023,1.57,14832.0,0.021398,0.3043,1.0389
0.7,350,1073,1.5,20537.0,0.6966899999999999,0.29236,3.8814
0.2,400,1123,1.34,10643.0,0.082197,0.19835,-0.49862
0.8,400,1123,1.31,20912.0,0.6209399999999999,0.12722999999999998,0.81682
0.15,500,1023,0.99,468.02,0.0023805,0.0070274000000000005,-0.10177
0.8,550,1073,1.13,4302.3,0.07219600000000001,0.008392700000000001,-0.095592
0.2,450,1073,1.39,9519.7,0.06929199999999999,0.15422,0.08573099999999999
0.2,500,1023,1.04,657.7,0.0046293,0.0085954,-0.10822999999999999
0.5,410,1023,1.5,18147.0,0.34048,0.22578,2.7481
0.4,450,1123,1.14,5004.0,0.068888,0.044804000000000004,-0.37496999999999997
0.4,450,1123,1.32,13375.0,0.18014000000000002,0.14676,0.34635
0.1,400,1123,1.05,2308.9,0.009082799999999999,0.048608,-0.6139399999999999
0.1,450,1023,1.13,1245.6,0.0043304,0.023514,-0.19312
0.5,410,1023,1.19,2087.1,0.0375,0.014315000000000001,0.016406
0.5,490,1023,1.28,3645.9,0.055815,0.020983,0.25156999999999996
0.6,450,1023,1.47,18697.0,0.37556,0.15935,2.9075
0.7,550,1073,1.48,30046.0,0.63153,0.23621,6.5041
0.25,500,1023,0.93,279.82,0.0024878,0.0031352,-0.057483000000000006
0.4,450,1123,1.08,3558.3,0.04918,0.030927,-0.38923
0.05,500,1023,1.06,827.77,0.0011949999999999999,0.015449000000000001,-0.17986
0.85,500,1023,1.1,1794.6,0.034147000000000004,0.002329,-0.020122
0.1,500,1123,1.04,2217.9,0.0072768,0.037114999999999995,-0.59692
0.9,350,1073,0.96,1573.8,0.042711,0.0027021000000000002,-0.20914000000000002
0.6,450,1123,0.93,1739.1,0.029731999999999998,0.0091055,-0.29718
0.1,500,1123,1.02,1948.2,0.0064081,0.032587,-0.54655
0.1,450,1023,1.22,2099.1,0.007238600000000001,0.039846,-0.20310999999999998
0.75,500,1023,1.0,818.71,0.014684000000000001,0.0017984000000000001,-0.065954
0.55,500,1023,1.56,25520.0,0.44666000000000006,0.27858,5.2301
0.5,420,1023,1.06,909.81,0.015944999999999997,0.0058687,-0.066197
0.7,550,1073,1.46,29144.0,0.59085,0.20722,4.8176
0.3,450,1073,1.24,4519.2,0.051248,0.051619000000000005,-0.14172
0.9,500,1123,1.21,14149.0,0.30761,0.021999,-0.048374
0.1,450,1023,1.6,17098.0,0.056534,0.37892,1.5225
0.1,400,1023,1.01,565.88,0.0022338,0.011973000000000001,-0.13095
0.2,450,1073,1.59,21392.0,0.14090999999999998,0.42718999999999996,1.8153
0.5,400,1103,1.12,4035.0,0.071327,0.031768,-0.29291
0.5,400,1123,1.4,21751.0,0.4012,0.30905,2.3685
0.4,350,1073,1.37,10930.0,0.18925999999999998,0.15961,0.5738800000000001
0.75,500,1023,1.15,2203.3,0.039909,0.0050206,0.029829
0.7,450,1023,1.55,24977.0,0.68023,0.27412,5.8205
0.2,550,1073,1.0,994.09,0.006763600000000001,0.01139,-0.20875
0.5,400,1033,1.19,2443.3,0.044683,0.017626,0.0008
0.9,450,1073,1.27,13270.0,0.3322,0.022664,0.63667
0.8,450,1023,1.26,5187.4,0.11037999999999999,0.012172,0.39924
0.5,500,1093,1.48,25844.0,0.39366999999999996,0.29322,4.1173
0.6,450,1073,1.4,18876.0,0.36612,0.1561,2.0314
0.9,450,1073,1.16,5942.7,0.13235,0.0078867,-0.033036
0.5,400,1053,1.2,3467.7,0.06285,0.026163,-0.019112
0.5,500,1093,1.11,3382.1,0.048893,0.019842,-0.23523000000000002
0.85,500,1023,1.32,9252.5,0.19195,0.016382,1.0268
0.3,500,1123,1.2,6217.3,0.06258,0.064805,-0.42546000000000006
0.5,500,1113,1.28,11442.0,0.16616,0.08142200000000001,0.32411999999999996
0.65,500,1023,1.06,1082.8,0.018324,0.0035168,-0.054925
0.8,450,1023,1.35,11276.0,0.25873,0.034567,1.3049
0.1,450,1023,1.08,913.15,0.0031906999999999994,0.017205,-0.17071
0.1,550,1073,1.2,3351.0,0.010072,0.051335000000000006,-0.46981000000000006
0.7,350,1073,1.32,13314.0,0.36105,0.099177,0.79195
0.5,420,1023,1.42,10484.0,0.18862,0.09316,1.3464
